1620468307.599		63782	38545	95	24720	422	63066	18	0	71	0
1620468307.747		79739	23724	97	55472	446	78988	18	0	71	0
1620468307.894		154051	98415	44	55334	258	153573	18	0	71	0
1620468308.041		59357	33050	111	25682	514	58573	18	0	71	0
1620468308.187		103864	29539	79	73766	480	103110	18	0	71	0
1620468308.334		40191	19698	109	19969	415	39488	18	0	71	0
1620468308.480		85626	62810	82	22362	372	85070	18	0	71	0
1620468308.627		83514	59145	102	23851	416	82791	18	0	71	0
1620468308.773		48972	19605	77	28950	340	48382	18	0	71	0
1620468308.919		46055	18403	37	27466	149	45686	18	0	71	0
1620468309.064		120096	98818	98	20819	361	119441	18	0	71	0
1620468309.210		130884	18004	111	112377	392	130181	18	0	71	0
1620468309.355		62930	32953	84	29558	335	62319	18	0	71	0
1620468309.501		71005	31751	93	38799	362	70316	18	0	71	0
1620468309.646		84613	27432	111	56017	1053	83219	18	0	71	0
1620468309.791		66151	35793	86	29791	481	65382	18	0	71	0
1620468309.936		74944	43902	31	30790	221	74561	18	0	71	0
1620468310.081		74408	21288	91	52632	397	73720	18	0	71	0
1620468310.225		39581	17547	89	21497	448	38841	18	0	71	0
1620468310.370		104673	74982	31	29529	131	104333	18	0	71	0
1620468310.514		76817	18845	49	57450	473	76186	18	0	71	0
1620468310.658		42708	19802	88	22441	377	42021	18	0	71	0
1620468310.802		63102	36360	129	26216	397	62367	18	0	71	0
1620468310.945		74746	17244	38	57296	168	74447	18	0	71	0
1620468311.089		61312	23387	90	37464	371	60639	18	0	71	0
1620468311.233		76137	46527	92	29128	390	75454	18	0	71	0
1620468311.376		114765	55010	44	59528	183	114357	18	0	71	0
1620468311.519		66642	31753	81	34403	405	66044	18	0	71	0
1620468311.663		97676	67107	89	30114	366	97013	18	0	71	0
1620468311.806		93487	48712	90	44301	384	92826	18	0	71	0
1620468311.948		57133	34739	55	22157	182	56783	18	0	71	0
1620468312.091		53705	29842	96	23398	369	53058	18	0	71	0
1620468312.233		52111	22463	81	29170	397	51429	18	0	71	0
1620468312.376		54175	22735	34	31245	161	53887	18	0	71	0
1620468312.518		63754	41044	32	22543	135	63496	18	0	71	0
1620468312.660		49459	28941	31	20335	152	49196	18	0	71	0
1620468312.802		45242	26556	26	18527	133	45014	18	0	71	0
1620468312.944		138856	100598	31	38089	138	138602	18	0	71	0
1620468313.085		43703	16886	33	26628	156	43444	18	0	71	0
1620468313.227		45215	22890	32	22058	235	44857	18	0	71	0
1620468313.368		48353	19511	73	28284	485	47589	18	0	71	0
1620468313.509		33822	17879	88	15419	436	33091	18	0	71	0
1620468313.650		38388	17387	79	20540	382	37729	18	0	71	0
1620468313.791		37192	16632	35	20387	138	36918	18	0	71	0
1620468313.932		35920	19608	90	15844	378	35246	18	0	71	0
1620468314.073		39877	19355	98	19984	440	39142	18	0	71	0
1620468314.212		81226	55573	54	25448	151	80830	18	0	71	0
1620468314.354		39309	18394	43	20627	245	38924	18	0	71	0
1620468314.494		39873	18963	75	20483	352	39221	18	0	71	0
1620468314.634		39752	18538	97	20753	364	39088	18	0	71	0
1620468314.774		38537	18107	32	20259	139	38245	18	0	71	0
1620468314.914		44913	24492	93	19811	517	44061	18	0	71	0
1620468315.054		40627	18983	82	21078	484	39860	18	0	71	0
1620468315.193		58513	19159	82	38823	449	57784	18	0	71	0
1620468315.333		39955	19989	36	19708	222	39608	18	0	71	0
1620468315.472		41324	20518	86	20344	376	40665	18	0	71	0
1620468315.611		37011	16070	78	20499	364	36385	18	0	71	0
1620468315.750		39246	17674	63	21304	205	38737	18	0	71	0
1620468315.889		39403	18688	114	20213	388	38695	18	0	71	0
1620468316.027		35547	19632	79	15458	378	34895	18	0	71	0
1620468316.166		76718	60937	83	15322	376	75991	18	0	71	0
1620468316.305		45831	17421	42	28219	149	45534	18	0	71	0
1620468316.443		40769	19939	89	20278	463	40012	18	0	71	0
1620468316.581		37305	16527	86	20279	413	36614	18	0	71	0
1620468316.719		38982	18524	35	20282	141	38699	18	0	71	0
1620468316.857		45661	21567	81	23627	386	45051	18	0	71	0
1620468316.994		39553	18653	97	20421	382	38881	18	0	71	0
1620468317.133		53146	18836	88	33840	382	52475	18	0	71	0
1620468317.270		45470	22557	32	22705	176	45121	18	0	71	0
1620468317.408		100066	19565	80	80021	400	99367	18	0	71	0
1620468317.544		38861	18400	95	20014	352	38236	18	0	71	0
1620468317.682		40917	19756	91	20577	493	40079	18	0	71	0
1620468317.819		41910	17608	31	24074	197	41604	18	0	71	0
1620468317.956		38115	16490	97	21098	430	37411	18	0	71	0
1620468318.093		49924	34096	86	15333	409	49225	18	0	71	0
1620468318.230		38992	17674	85	20841	392	38312	18	0	71	0
1620468318.366		38212	16770	49	21026	367	37695	18	0	71	0
1620468318.502		36788	15813	92	20358	525	35972	18	0	71	0
1620468318.638		40215	18853	106	20835	421	39482	18	0	71	0
1620468318.774		33289	17408	91	15320	470	32501	18	0	71	0
1620468318.911		42519	23924	29	18429	137	42260	18	0	71	0
1620468319.047		46256	27531	79	18276	370	45610	18	0	71	0
1620468319.183		40365	19598	79	20317	371	39718	18	0	71	0
1620468319.318		114707	23948	31	90342	386	114190	18	0	71	0
1620468319.454		54884	33360	78	21050	396	54238	18	0	71	0
1620468319.589		52125	30461	89	21115	460	51384	18	0	71	0
1620468319.724		47381	18113	88	28903	277	46795	18	0	71	0
1620468319.860		37998	17792	126	19682	398	37361	18	0	71	0
1620468319.995		75591	50023	89	25074	405	74889	18	0	71	0
1620468320.129		44443	18321	84	25575	463	43695	18	0	71	0
1620468320.263		44106	19008	30	24887	181	43778	18	0	71	0
1620468320.399		54450	30886	109	23071	384	53746	18	0	71	0
1620468320.533		45026	20002	110	24549	365	44343	18	0	71	0
1620468320.668		79897	56548	94	22837	418	79176	18	0	71	0
1620468320.801		36836	17684	31	18930	191	36524	18	0	71	0
1620468320.936		44540	16862	91	27188	399	43857	18	0	71	0
1620468321.070		49415	28335	82	20602	396	48706	18	0	71	0
1620468321.203		37122	18813	88	17809	412	36421	18	0	71	0
1620468321.338		74500	51710	77	22294	419	73892	18	0	71	0
1620468321.472		42366	20634	78	21221	433	41657	18	0	71	0
1620468321.605		38070	17388	108	20203	371	37402	18	0	71	0
1620468321.739		40871	17642	85	22831	313	40241	18	0	71	0
1620468321.872		42960	20561	81	21940	378	42352	18	0	71	0
1620468322.005		42465	16774	85	25233	373	41810	18	0	71	0
1620468322.138		37951	20253	140	17214	344	37260	18	0	71	0
1620468322.271		42231	22108	33	19944	146	41926	18	0	71	0
1620468322.403		40976	18633	121	21838	384	40272	18	0	71	0
1620468322.537		92227	19450	85	72209	483	91457	18	0	71	0
1620468322.670		37525	18004	82	19033	406	36847	18	0	71	0
1620468322.801		31201	15589	35	15430	147	30894	18	0	71	0
1620468322.935		37270	17226	97	19548	399	36551	18	0	71	0
1620468323.067		48709	20389	32	28085	203	48387	18	0	71	0
1620468323.331		37390	16313	34	20900	143	37130	18	0	71	0
1620468323.462		45590	20378	29	25052	131	45347	18	0	71	0
1620468323.595		42992	18180	30	24633	149	42730	18	0	71	0
1620468323.727		31025	15575	28	15271	151	30769	18	0	71	0
1620468323.858		54055	29467	37	24383	168	53759	18	0	71	0
1620468323.990		40787	17337	43	23232	175	40465	18	0	71	0
1620468324.121		37365	16515	40	20483	327	36893	18	0	71	0
1620468324.252		36635	16023	87	20035	490	35840	18	0	71	0
1620468324.383		35142	19339	104	15327	372	34466	18	0	71	0
1620468324.513		63043	28825	109	33622	487	62241	18	0	71	0
1620468324.645		42645	17448	36	24973	188	42331	18	0	71	0
1620468324.775		43107	17178	84	25491	354	42473	18	0	71	0
1620468324.907		35467	15281	81	19633	472	34692	18	0	71	0
1620468325.037		61330	14320	81	46728	201	60829	18	0	71	0
1620468325.168		54322	36893	60	16914	455	53697	18	0	71	0
1620468325.298		34800	19126	92	15216	366	34141	18	0	71	0
1620468325.428		34558	19106	90	14979	383	33882	18	0	71	0
1620468325.559		36833	18629	122	17695	387	36123	18	0	71	0
1620468325.689		33190	17373	41	15512	264	32784	18	0	71	0
1620468325.817		59741	44844	82	14425	390	59052	18	0	71	0
1620468325.947		35286	14477	72	20332	405	34611	18	0	71	0
1620468326.078		43779	14432	61	29132	154	43357	18	0	71	0
1620468326.208		34840	19176	88	15208	368	34231	18	0	71	0
1620468323.199		3058162	3039083	85	18648	346	3057617	18	0	71	0
1620468326.337		40394	22798	78	17159	359	39754	18	0	71	0
1620468326.466		31511	15679	107	15255	470	30729	18	0	71	0
1620468326.596		31636	16002	33	15452	149	31329	18	0	71	0
1620468326.725		32970	16764	81	15739	386	32302	18	0	71	0
1620468326.854		32454	18014	94	13992	354	31797	18	0	71	0
1620468326.983		34517	18889	113	15126	389	33787	18	0	71	0
1620468327.112		30148	14901	28	15063	156	29856	18	0	71	0
1620468327.240		32315	16690	82	15155	388	31632	18	0	71	0
1620468327.368		51181	29951	87	20737	406	50477	18	0	71	0
1620468327.497		42653	21595	110	20398	550	41792	18	0	71	0
1620468327.626		164217	22432	31	141315	439	163647	18	0	71	0
1620468327.754		57751	35185	96	22105	365	57095	18	0	71	0
1620468327.882		31623	15595	77	15568	383	30968	18	0	71	0
1620468328.010		38476	18247	85	19697	447	37728	18	0	71	0
1620468328.138		36793	18604	30	17955	204	36470	18	0	71	0
1620468328.266		38621	16925	75	21252	369	38004	18	0	71	0
1620468328.394		42039	18043	109	23519	368	41331	18	0	71	0
1620468328.522		41378	15758	90	25116	414	40671	18	0	71	0
1620468328.649		39409	18666	33	20539	171	39109	18	0	71	0
1620468328.777		36839	16856	87	19477	419	36130	18	0	71	0
1620468328.904		39991	18466	78	20504	943	38754	18	0	71	0
1620468329.031		37906	17080	89	20335	402	37204	18	0	71	0
1620468329.159		39676	19611	105	19475	485	38888	18	0	71	0
1620468329.286		37933	15969	96	21502	366	37283	18	0	71	0
1620468329.413		39920	19096	88	20353	383	39245	18	0	71	0
1620468329.539		110747	18910	86	91607	144	110325	18	0	71	0
1620468329.665		48499	17521	78	30624	276	47995	18	0	71	0
1620468329.793		40581	20139	82	20004	356	39928	18	0	71	0
1620468329.919		38784	17979	95	20320	390	38084	18	0	71	0
1620468330.046		39992	16858	82	22674	378	39327	18	0	71	0
1620468330.172		36793	16067	36	20469	221	36445	18	0	71	0
1620468330.298		38826	19156	71	19157	442	38116	18	0	71	0
1620468330.425		38445	17744	88	20213	400	37750	18	0	71	0
1620468330.551		45609	16901	79	28246	383	44923	18	0	71	0
1620468330.677		40471	20650	31	19620	170	40179	18	0	71	0
1620468330.802		40965	20042	87	20484	352	40313	18	0	71	0
1620468330.928		40693	19719	77	20492	405	40011	18	0	71	0
1620468331.054		39230	18357	101	20525	247	38680	18	0	71	0
1620468331.179		46438	18674	42	27348	374	45921	18	0	71	0
1620468331.305		38736	17391	88	20783	474	37985	18	0	71	0
1620468331.430		38260	17839	107	19903	411	37518	18	0	71	0
1620468331.555		45846	17437	87	27920	402	45155	18	0	71	0
1620468331.679		39183	18434	90	20281	378	38494	18	0	71	0
1620468331.806		38016	16726	82	20835	373	37363	18	0	71	0
1620468331.929		38398	18284	76	19616	422	37699	18	0	71	0
1620468332.054		38909	18379	89	20192	249	38347	18	0	71	0
1620468332.180		48626	29922	83	18225	396	47952	18	0	71	0
1620468332.305		32411	16418	90	15443	460	31664	18	0	71	0
1620468332.429		33454	17637	78	15351	388	32794	18	0	71	0
1620468332.554		39187	18473	108	20145	461	38424	18	0	71	0
1620468332.678		40100	19187	49	20568	296	39657	18	0	71	0
1620468332.801		62002	43629	83	17924	366	61345	18	0	71	0
1620468332.927		41651	20920	82	20284	365	41002	18	0	71	0
1620468333.051		37728	18945	44	18530	209	37328	18	0	71	0
1620468333.175		38597	17626	70	20467	434	37971	18	0	71	0
1620468333.299		38592	18795	148	19253	396	37849	18	0	71	0
1620468333.422		99126	75989	90	22673	374	98432	18	0	71	0
1620468333.546		37474	17220	85	19771	398	36799	18	0	71	0
1620468333.670		38935	18307	37	20426	165	38646	18	0	71	0
1620468333.793		47002	20127	79	26384	412	46314	18	0	71	0
1620468333.917		35830	19684	81	15649	416	35150	18	0	71	0
1620468334.040		161370	17319	90	143830	131	160927	18	0	71	0
1620468334.162		60201	37425	51	22618	107	59951	18	0	71	0
1620468334.285		32202	16668	29	15376	129	31973	18	0	71	0
1620468334.408		39390	19501	28	19724	137	39147	18	0	71	0
1620468334.532		36837	16216	30	20456	135	36589	18	0	71	0
1620468334.655		37920	17284	28	20449	159	37648	18	0	71	0
1620468334.778		40206	20547	29	19510	120	39972	18	0	71	0
1620468334.901		37787	16625	33	20936	193	37479	18	0	71	0
1620468335.023		40595	19459	71	20677	388	40005	18	0	71	0
1620468335.146		37546	16961	86	20139	360	36902	18	0	71	0
1620468335.268		40255	19681	79	20133	362	39620	18	0	71	0
1620468335.390		38924	21177	78	17283	386	38263	18	0	71	0
1620468335.513		40322	19674	34	20433	181	40016	18	0	71	0
1620468335.634		39143	18515	80	20122	426	38427	18	0	71	0
1620468335.757		38277	19533	63	18408	273	37801	18	0	71	0
1620468335.879		39795	18481	81	20801	432	39076	18	0	71	0
1620468336.000		107615	56541	94	50555	425	106979	18	0	71	0
1620468336.122		41017	20039	89	20420	469	40231	18	0	71	0
1620468336.244		39955	18763	78	20754	360	39323	18	0	71	0
1620468336.486		38448	17558	33	20701	156	38165	18	0	71	0
1620468336.608		99976	18626	83	80843	424	99270	18	0	71	0
1620468336.730		46521	18124	80	27945	372	45870	18	0	71	0
1620468336.851		44920	16292	82	28186	360	44276	18	0	71	0
1620468336.972		35817	19554	40	16069	154	35473	18	0	71	0
1620468337.093		41183	20000	34	20980	169	40851	18	0	71	0
1620468337.214		39412	18701	97	20214	400	38696	18	0	71	0
1620468337.335		53065	34838	92	17771	364	52408	18	0	71	0
1620468337.456		37929	17069	79	20617	164	37510	18	0	71	0
1620468337.576		38501	16789	82	21087	543	37750	18	0	71	0
1620468337.697		46903	23050	78	23298	477	46176	18	0	71	0
1620468337.818		33296	17243	80	15605	368	32656	18	0	71	0
1620468337.938		110483	89670	33	20611	169	110114	18	0	71	0
1620468338.057		35352	17553	77	17338	384	34689	18	0	71	0
1620468338.179		39384	18200	77	20677	430	38669	18	0	71	0
1620468338.299		39498	18597	81	20405	415	38794	18	0	71	0
1620468338.418		34324	18529	93	15309	393	33635	18	0	71	0
1620468338.539		170131	145911	80	23047	1093	168826	18	0	71	0
1620468338.659		50854	26922	72	22916	944	49645	18	0	71	0
1620468338.779		38991	19199	100	19216	476	38293	18	0	71	0
1620468338.898		44525	18880	81	25134	430	43817	18	0	71	0
1620468339.017		41212	20335	38	20658	181	40899	18	0	71	0
1620468339.138		40935	20604	92	19878	361	40274	18	0	71	0
1620468339.256		51962	33791	84	17584	503	51179	18	0	71	0
1620468339.376		36573	16359	86	19628	500	35781	18	0	71	0
1620468336.365		3083053	3065277	83	17312	381	3082365	18	0	71	0
1620468339.496		45586	17147	28	28246	165	45304	18	0	71	0
1620468339.615		38119	17569	91	20030	429	37387	18	0	71	0
1620468339.734		39631	18757	79	20390	405	38919	18	0	71	0
1620468339.853		70267	53396	131	16275	465	69488	18	0	71	0
1620468339.972		30997	15153	37	15642	165	30635	18	0	71	0
1620468340.091		37961	16931	67	20537	426	37329	18	0	71	0
1620468340.210		38820	20158	89	18182	391	38156	18	0	71	0
1620468340.327		40640	20133	80	19993	434	39898	18	0	71	0
1620468340.447		97954	14798	29	82964	163	97661	18	0	71	0
1620468340.566		37628	16692	91	20466	379	36994	18	0	71	0
1620468340.684		39888	18401	69	21042	376	39255	18	0	71	0
1620468340.803		40066	19566	82	20053	365	39447	18	0	71	0
1620468340.921		37926	16746	97	20494	589	37035	18	0	71	0
1620468341.039		39742	18655	33	20902	152	39468	18	0	71	0
1620468341.157		43109	20374	36	22548	151	42828	18	0	71	0
1620468341.275		44846	21609	30	22980	227	44491	18	0	71	0
1620468341.393		40180	19308	89	20403	380	39519	18	0	71	0
1620468341.511		37218	16197	24	20850	147	36970	18	0	71	0
1620468341.629		42147	18685	79	23014	369	41564	18	0	71	0
1620468341.746		100995	81455	80	19064	396	100320	18	0	71	0
1620468341.863		39878	19045	89	20286	458	39129	18	0	71	0
1620468341.982		40827	20201	36	20402	188	40459	18	0	71	0
1620468342.099		35976	18015	80	17439	442	35299	18	0	71	0
1620468342.217		44137	16639	82	27049	367	43482	18	0	71	0
1620468342.334		46948	18323	112	28019	494	46130	18	0	71	0
1620468342.451		75537	50167	42	25153	175	75112	18	0	71	0
1620468342.568		75981	21012	34	54472	463	75374	18	0	71	0
1620468342.686		38692	16731	79	21533	349	38101	18	0	71	0
1620468342.803		45300	19353	85	25480	382	44641	18	0	71	0
1620468342.919		47779	18708	92	28438	541	46909	18	0	71	0
1620468343.036		112138	62413	41	49293	391	111583	18	0	71	0
1620468343.153		34736	18879	79	15424	354	34095	18	0	71	0
1620468343.269		39181	18481	82	20263	355	38542	18	0	71	0
1620468343.386		37139	16789	79	19812	459	36403	18	0	71	0
1620468343.503		53020	19475	33	33346	166	52720	18	0	71	0
1620468343.619		40543	19988	110	20069	376	39853	18	0	71	0
1620468343.736		57580	33407	86	23004	1083	56190	18	0	71	0
1620468343.852		36932	15890	85	20449	508	36139	18	0	71	0
1620468343.967		40296	20196	48	19855	197	39847	18	0	71	0
1620468344.084		39020	18355	35	20410	220	38646	18	0	71	0
1620468344.200		32638	16577	57	15561	443	32018	18	0	71	0
1620468344.316		71930	51774	89	19690	377	71261	18	0	71	0
1620468344.432		41549	20375	110	20690	374	40857	18	0	71	0
1620468344.548		40173	19278	36	20693	166	39889	18	0	71	0
1620468344.664		39131	18205	87	20435	404	38439	18	0	71	0
1620468344.779		39405	19562	75	19359	409	38729	18	0	71	0
1620468344.894		39063	18203	91	20394	375	38401	18	0	71	0
1620468345.011		37533	16652	27	20709	145	37273	18	0	71	0
1620468345.126		37534	17123	32	20240	139	37269	18	0	71	0
1620468345.241		44302	16514	49	27505	234	43885	18	0	71	0
1620468345.357		41059	20822	44	19952	241	40646	18	0	71	0
1620468345.472		36529	16435	26	19925	143	36278	18	0	71	0
1620468345.587		83889	60111	27	23616	135	83644	18	0	71	0
1620468345.702		41493	21687	32	19620	154	41243	18	0	71	0
1620468345.817		35857	20197	35	15471	154	35573	18	0	71	0
1620468345.932		31339	15402	81	15483	373	30699	18	0	71	0
1620468346.047		42849	21017	94	21358	380	42175	18	0	71	0
1620468346.161		37587	16830	79	20294	384	36926	18	0	71	0
1620468346.275		42734	21710	80	20563	381	42077	18	0	71	0
1620468346.391		36894	16061	34	20659	140	36628	18	0	71	0
1620468346.505		38220	17580	81	20182	377	37563	18	0	71	0
1620468346.620		38566	17789	104	20321	352	37910	18	0	71	0
1620468346.733		55134	19533	88	35067	446	54397	18	0	71	0
1620468346.848		82957	19540	78	62956	383	82285	18	0	71	0
1620468347.077		45667	20440	32	25023	172	45369	18	0	71	0
1620468347.191		37780	16650	115	20526	489	36975	18	0	71	0
1620468347.305		32510	16611	124	15404	371	31778	18	0	71	0
1620468347.419		46852	19346	114	26990	402	46236	18	0	71	0
1620468347.533		50777	32207	81	18075	414	50075	18	0	71	0
1620468347.646		31608	15950	77	15156	425	30915	18	0	71	0
1620468347.760		38417	17534	72	20424	387	37762	18	0	71	0
1620468347.873		39765	19413	34	20102	216	39364	18	0	71	0
1620468347.987		36218	19966	35	15790	427	35644	18	0	71	0
1620468348.101		37922	17486	79	19899	458	37195	18	0	71	0
1620468348.214		128704	35721	114	92419	450	127965	18	0	71	0
1620468348.327		41068	15305	105	25234	424	40325	18	0	71	0
1620468348.440		37868	17351	32	20291	194	37554	18	0	71	0
1620468348.554		34782	17847	80	16427	428	34060	18	0	71	0
1620468348.667		39262	15652	86	23111	413	38556	18	0	71	0
1620468348.780		89200	54302	89	34269	540	88338	18	0	71	0
1620468348.893		39989	19188	42	20563	196	39651	18	0	71	0
1620468349.006		37454	16003	106	20853	492	36691	18	0	71	0
1620468349.119		38593	18236	85	19854	418	37894	18	0	71	0
1620468349.231		37123	16668	79	20025	351	36492	18	0	71	0
1620468349.344		46295	18659	82	27314	240	45778	18	0	71	0
1620468349.457		55759	37693	46	17653	367	55234	18	0	71	0
1620468349.569		39338	19637	78	19263	360	38714	18	0	71	0
1620468349.682		41347	20119	76	20736	416	40664	18	0	71	0
1620468349.794		64957	47180	101	17202	474	64151	18	0	71	0
1620468349.906		31633	15611	32	15842	148	31372	18	0	71	0
1620468346.963		3070099	3049733	84	19968	314	3069515	18	0	71	0
1620468350.019		39650	18720	80	20421	429	38995	18	0	71	0
1620468350.131		51827	33774	92	17594	367	51164	18	0	71	0
1620468350.243		40521	19212	144	20784	381	39781	18	0	71	0
1620468350.355		38186	17246	118	20562	260	37584	18	0	71	0
1620468350.467		31537	15210	33	16080	214	31198	18	0	71	0
1620468350.579		46628	18100	85	28097	346	46006	18	0	71	0
1620468350.690		83045	16887	70	65599	489	82303	18	0	71	0
1620468350.803		47963	25100	72	22365	426	47299	18	0	71	0
1620468350.914		33997	17328	27	16454	188	33705	18	0	71	0
1620468351.025		37941	17677	82	19816	366	37282	18	0	71	0
1620468351.137		40122	20270	87	19297	468	39357	18	0	71	0
1620468351.248		40041	19257	104	20286	394	39341	18	0	71	0
1620468351.361		72580	52303	99	19777	401	71868	18	0	71	0
1620468351.472		38801	15260	35	23280	226	38412	18	0	71	0
1620468351.583		47797	19215	81	28093	408	47111	18	0	71	0
1620468351.694		33562	17841	78	15267	376	32919	18	0	71	0
1620468351.806		70328	16368	87	53608	265	69750	18	0	71	0
1620468351.916		36873	16211	41	20435	186	36531	18	0	71	0
1620468352.028		49132	23393	79	25217	443	48415	18	0	71	0
1620468352.139		33719	17644	87	15518	470	32957	18	0	71	0
1620468352.249		39333	19035	91	19684	523	38521	18	0	71	0
1620468352.360		38942	18273	78	20219	372	38286	18	0	71	0
1620468352.471		37423	16255	36	20934	198	37093	18	0	71	0
1620468352.582		41506	20630	90	20375	411	40783	18	0	71	0
1620468352.692		56087	38252	79	17305	451	55357	18	0	71	0
1620468352.803		41728	18825	123	22318	462	40935	18	0	71	0
1620468352.913		35361	19304	41	15824	192	35036	18	0	71	0
1620468353.024		44549	27054	51	16980	464	43946	18	0	71	0
1620468353.134		39945	19059	81	20272	533	39122	18	0	71	0
1620468353.244		147239	18648	105	127993	493	146440	18	0	71	0
1620468353.353		55113	36631	130	17890	462	54313	18	0	71	0
1620468353.464		38511	18649	96	19368	398	37817	18	0	71	0
1620468353.575		45499	17288	75	27948	188	45053	18	0	71	0
1620468353.685		38885	17917	76	20514	378	38280	18	0	71	0
1620468353.795		38355	18090	91	19789	385	37655	18	0	71	0
1620468353.904		38815	18880	37	19760	138	38557	18	0	71	0
1620468354.014		81684	18930	96	62157	501	80842	18	0	71	0
1620468354.124		40246	19131	108	20623	384	39579	18	0	71	0
1620468354.234		38693	18458	84	19677	474	37920	18	0	71	0
1620468354.342		40552	20674	80	19537	261	40007	18	0	71	0
1620468354.452		41393	21416	88	19481	408	40689	18	0	71	0
1620468354.562		56505	40060	121	15930	394	55737	18	0	71	0
1620468354.672		43529	15642	80	27444	363	42868	18	0	71	0
1620468354.781		37604	16760	99	20321	424	36877	18	0	71	0
1620468354.890		38337	18201	30	19960	146	38061	18	0	71	0
1620468354.999		39688	18673	78	20532	405	39040	18	0	71	0
1620468355.109		39767	19396	83	19855	433	39042	18	0	71	0
1620468355.218		50664	31859	105	18356	344	50019	18	0	71	0
1620468355.327		41544	20588	89	20364	503	40747	18	0	71	0
1620468355.436		37656	16416	90	20668	482	36955	18	0	71	0
1620468355.544		34780	18631	78	15700	371	34110	18	0	71	0
1620468355.653		34956	18811	98	15608	439	34220	18	0	71	0
1620468355.762		41503	20127	81	20933	362	40860	18	0	71	0
1620468355.871		43567	24345	47	19026	149	43189	18	0	71	0
1620468355.979		38805	19237	25	19406	137	38559	18	0	71	0
1620468356.088		50103	19617	30	30276	180	49772	18	0	71	0
1620468356.196		37490	17655	30	19671	134	37242	18	0	71	0
1620468356.305		33109	17380	30	15558	141	32867	18	0	71	0
1620468356.413		40229	19641	26	20423	139	39991	18	0	71	0
1620468356.521		37279	15981	31	21124	143	37023	18	0	71	0
1620468356.630		38396	18129	39	20056	172	38099	18	0	71	0
1620468356.738		39640	20077	41	19345	177	39302	18	0	71	0
1620468356.846		34414	16530	79	17477	328	33839	18	0	71	0
1620468356.954		40214	18668	100	20958	488	39379	18	0	71	0
1620468357.062		36363	16521	70	19587	185	35943	18	0	71	0
1620468357.170		39122	18191	84	20454	393	38460	18	0	71	0
1620468357.278		35055	19543	32	15330	150	34756	18	0	71	0
1620468357.386		32532	16545	72	15492	423	31844	18	0	71	0
1620468357.493		40604	20824	67	19337	376	39990	18	0	71	0
1620468357.601		33133	16734	85	15966	348	32501	18	0	71	0
1620468357.709		39529	18855	103	20189	382	38821	18	0	71	0
1620468357.816		37350	20162	84	16727	377	36709	18	0	71	0
1620468357.924		40511	19035	110	20958	408	39797	18	0	71	0
1620468358.030		37774	19847	33	17721	173	37487	18	0	71	0
1620468358.139		40050	19505	146	20012	387	39313	18	0	71	0
1620468358.246		36853	16174	49	20446	184	36417	18	0	71	0
1620468358.353		40076	19498	60	20144	374	39518	18	0	71	0
1620468358.460		37893	17874	85	19521	413	37204	18	0	71	0
1620468358.567		37078	15761	78	20893	346	36461	18	0	71	0
1620468358.674		39721	18671	80	20574	396	39026	18	0	71	0
1620468358.780		37246	17509	31	19550	156	36934	18	0	71	0
1620468358.888		40508	19453	87	20502	466	39792	18	0	71	0
1620468358.995		159982	17376	99	142162	345	159338	18	0	71	0
1620468359.102		76108	52513	107	23106	382	75462	18	0	71	0
1620468359.208		40005	19353	104	20142	406	39306	18	0	71	0
1620468359.315		46005	17664	34	28137	170	45715	18	0	71	0
1620468359.422		47249	20876	81	25839	453	46485	18	0	71	0
1620468359.529		39432	18363	103	20592	374	38757	18	0	71	0
1620468359.635		163096	17654	85	145204	153	162654	18	0	71	0
1620468359.742		80633	56088	36	24382	127	80298	18	0	71	0
1620468359.848		52672	31814	38	20372	448	52096	18	0	71	0
1620468359.954		64887	18323	100	45767	697	63876	18	0	71	0
1620468360.061		37617	18105	82	19058	372	36979	18	0	71	0
1620468360.167		53448	20625	82	32247	494	52676	18	0	71	0
1620468360.273		37471	19564	36	17687	184	37147	18	0	71	0
1620468360.379		59256	28241	76	30519	420	58624	18	0	71	0
1620468360.485		55256	24382	77	30400	397	54608	18	0	71	0
1620468360.591		43453	18610	78	24268	497	42688	18	0	71	0
1620468360.697		46151	20631	102	24932	486	45370	18	0	71	0
1620468360.803		44385	19160	50	25021	154	44093	18	0	71	0
1620468360.909		146886	29595	75	116806	410	146205	18	0	71	0
1620468361.014		65702	40944	100	24313	345	65042	18	0	71	0
1620468361.120		39419	17553	106	21281	479	38601	18	0	71	0
1620468361.226		36993	15913	83	20637	360	36359	18	0	71	0
1620468361.331		37490	16440	29	20720	301	37060	18	0	71	0
1620468361.437		41711	20576	110	20659	366	40990	18	0	71	0
1620468361.542		99049	27548	83	71038	380	98383	18	0	71	0
1620468361.648		57992	27738	81	29784	389	57354	18	0	71	0
1620468361.753		40268	19623	71	20374	200	39814	18	0	71	0
1620468361.858		35226	19449	41	15525	211	34880	18	0	71	0
1620468361.963		47404	24959	103	21953	389	46669	18	0	71	0
1620468362.068		41368	19901	92	21001	374	40675	18	0	71	0
1620468362.173		44576	19279	37	25074	186	44257	18	0	71	0
1620468362.279		68838	46438	46	22133	221	68436	18	0	71	0
1620468362.384		39938	20217	78	19256	387	39283	18	0	71	0
1620468362.488		40680	19786	75	20407	412	39993	18	0	71	0
1620468362.593		40493	19844	88	20151	410	39794	18	0	71	0
1620468362.698		45121	19739	87	24823	472	44362	18	0	71	0
